Geography,Label,Measure Names,Subpop,SubPop Group,Years,Max. Lower CL,Max. Percent,Max. Upper CL,Measure Values
State,Current cigarette smoking,Lower CL,Weight Status,Normal or underweight,2014,16.5,18.6,20.7,16.5
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Weight Status,Normal or underweight,2014,57.4,64.2,71,57.4
State,Anyone smoked in home in the past 30 days,Lower CL,Weight Status,Normal or underweight,2014,6.2,7.8,9.3,6.2
State,Used marijuana on 20 or more days in the past 30 days,Percent,Weight Status,Normal or underweight,2014,4.8,6.3,7.8,6.3
State,Used marijuana every day in the past 30 days,Percent,Weight Status,Normal or underweight,2014,2.8,4,5.2,4
State,Tried to quit smoking in the past year,Percent,Weight Status,Normal or underweight,2014,51.8,58.1,64.4,58.1
State,Medical marijuana use in the past 30 days,Percent,Weight Status,Normal or underweight,2014,2.7,3.9,5,3.9
State,Marijuana use in the past 30 days,Percent,Weight Status,Normal or underweight,2014,11.4,13.4,15.4,13.4
State,Hookah use in the past 30 days,Percent,Weight Status,Normal or underweight,2014,4.6,8.1,11.6,8.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Weight Status,Normal or underweight,2014,2.9,5.8,8.7,5.8
State,Ever used marijuana,Percent,Weight Status,Normal or underweight,2014,48.1,50.7,53.3,50.7
State,E-cigarette use in the past 30 days,Percent,Weight Status,Normal or underweight,2014,6.4,8.1,9.8,8.1
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Percent,Weight Status,Normal or underweight,2014,36.8,45.6,54.3,45.6
State,Current smokeless tobacco use,Percent,Weight Status,Normal or underweight,2014,1.8,2.8,3.8,2.8
State,Current cigarette smoking,Percent,Weight Status,Normal or underweight,2014,16.5,18.6,20.7,18.6
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Weight Status,Normal or underweight,2014,57.4,64.2,71,64.2
State,Anyone smoked in home in the past 30 days,Percent,Weight Status,Normal or underweight,2014,6.2,7.8,9.3,7.8
State,Used marijuana on 20 or more days in the past 30 days,RSE,Weight Status,Overweight or obese,2014,2.5,3.3,4,11.4
State,Used marijuana every day in the past 30 days,RSE,Weight Status,Overweight or obese,2014,1.7,2.3,2.9,12.8
State,Tried to quit smoking in the past year,RSE,Weight Status,Overweight or obese,2014,55.8,60.7,65.6,4.1
State,Medical marijuana use in the past 30 days,RSE,Weight Status,Overweight or obese,2014,2.4,3,3.7,11.4
State,Marijuana use in the past 30 days,RSE,Weight Status,Overweight or obese,2014,7.7,8.9,10,6.5
State,Hookah use in the past 30 days,RSE,Weight Status,Overweight or obese,2014,2.5,5,7.4,25.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Weight Status,Overweight or obese,2014,2.6,4.3,6,19.7
State,Ever used marijuana,RSE,Weight Status,Overweight or obese,2014,48.2,50.1,51.9,1.9
State,E-cigarette use in the past 30 days,RSE,Weight Status,Overweight or obese,2014,3.9,4.7,5.5,8.7
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),RSE,Weight Status,Overweight or obese,2014,26.7,33.5,40.2,10.3
State,Current smokeless tobacco use,RSE,Weight Status,Overweight or obese,2014,3.1,3.9,4.7,10.1
State,Current cigarette smoking,RSE,Weight Status,Overweight or obese,2014,12.4,13.6,14.9,4.8
State,Current and recent smokers advised to quit smoking by a health provider,RSE,Weight Status,Overweight or obese,2014,65.3,70,74.8,3.4
State,Anyone smoked in home in the past 30 days,RSE,Weight Status,Overweight or obese,2014,6,7,7.9,7.1
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Weight Status,Overweight or obese,2014,2.5,3.3,4,4
State,Used marijuana every day in the past 30 days,Upper CL,Weight Status,Overweight or obese,2014,1.7,2.3,2.9,2.9
State,Tried to quit smoking in the past year,Upper CL,Weight Status,Overweight or obese,2014,55.8,60.7,65.6,65.6
State,Medical marijuana use in the past 30 days,Upper CL,Weight Status,Overweight or obese,2014,2.4,3,3.7,3.7
State,Marijuana use in the past 30 days,Upper CL,Weight Status,Overweight or obese,2014,7.7,8.9,10,10
State,Hookah use in the past 30 days,Upper CL,Weight Status,Overweight or obese,2014,2.5,5,7.4,7.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Weight Status,Overweight or obese,2014,2.6,4.3,6,6
State,Ever used marijuana,Upper CL,Weight Status,Overweight or obese,2014,48.2,50.1,51.9,51.9
State,E-cigarette use in the past 30 days,Upper CL,Weight Status,Overweight or obese,2014,3.9,4.7,5.5,5.5
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Upper CL,Weight Status,Overweight or obese,2014,26.7,33.5,40.2,40.2
State,Current smokeless tobacco use,Upper CL,Weight Status,Overweight or obese,2014,3.1,3.9,4.7,4.7
State,Current cigarette smoking,Upper CL,Weight Status,Overweight or obese,2014,12.4,13.6,14.9,14.9
State,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Weight Status,Overweight or obese,2014,65.3,70,74.8,74.8
State,Anyone smoked in home in the past 30 days,Upper CL,Weight Status,Overweight or obese,2014,6,7,7.9,7.9
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Weight Status,Overweight or obese,2014,2.5,3.3,4,2.5
State,Used marijuana every day in the past 30 days,Lower CL,Weight Status,Overweight or obese,2014,1.7,2.3,2.9,1.7
State,Tried to quit smoking in the past year,Lower CL,Weight Status,Overweight or obese,2014,55.8,60.7,65.6,55.8
State,Medical marijuana use in the past 30 days,Lower CL,Weight Status,Overweight or obese,2014,2.4,3,3.7,2.4
State,Marijuana use in the past 30 days,Lower CL,Weight Status,Overweight or obese,2014,7.7,8.9,10,7.7
State,Hookah use in the past 30 days,Lower CL,Weight Status,Overweight or obese,2014,2.5,5,7.4,2.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Weight Status,Overweight or obese,2014,2.6,4.3,6,2.6
State,Ever used marijuana,Lower CL,Weight Status,Overweight or obese,2014,48.2,50.1,51.9,48.2
State,E-cigarette use in the past 30 days,Lower CL,Weight Status,Overweight or obese,2014,3.9,4.7,5.5,3.9
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Lower CL,Weight Status,Overweight or obese,2014,26.7,33.5,40.2,26.7
State,Current smokeless tobacco use,Lower CL,Weight Status,Overweight or obese,2014,3.1,3.9,4.7,3.1
State,Current cigarette smoking,Lower CL,Weight Status,Overweight or obese,2014,12.4,13.6,14.9,12.4
State,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Weight Status,Overweight or obese,2014,65.3,70,74.8,65.3
State,Anyone smoked in home in the past 30 days,Lower CL,Weight Status,Overweight or obese,2014,6,7,7.9,6
State,Used marijuana on 20 or more days in the past 30 days,Percent,Weight Status,Overweight or obese,2014,2.5,3.3,4,3.3
State,Used marijuana every day in the past 30 days,Percent,Weight Status,Overweight or obese,2014,1.7,2.3,2.9,2.3
State,Tried to quit smoking in the past year,Percent,Weight Status,Overweight or obese,2014,55.8,60.7,65.6,60.7
State,Medical marijuana use in the past 30 days,Percent,Weight Status,Overweight or obese,2014,2.4,3,3.7,3
State,Marijuana use in the past 30 days,Percent,Weight Status,Overweight or obese,2014,7.7,8.9,10,8.9
State,Hookah use in the past 30 days,Percent,Weight Status,Overweight or obese,2014,2.5,5,7.4,5
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Weight Status,Overweight or obese,2014,2.6,4.3,6,4.3
State,Ever used marijuana,Percent,Weight Status,Overweight or obese,2014,48.2,50.1,51.9,50.1
State,E-cigarette use in the past 30 days,Percent,Weight Status,Overweight or obese,2014,3.9,4.7,5.5,4.7
State,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Percent,Weight Status,Overweight or obese,2014,26.7,33.5,40.2,33.5
State,Current smokeless tobacco use,Percent,Weight Status,Overweight or obese,2014,3.1,3.9,4.7,3.9
State,Current cigarette smoking,Percent,Weight Status,Overweight or obese,2014,12.4,13.6,14.9,13.6
State,Current and recent smokers advised to quit smoking by a health provider,Percent,Weight Status,Overweight or obese,2014,65.3,70,74.8,70
State,Anyone smoked in home in the past 30 days,Percent,Weight Status,Overweight or obese,2014,6,7,7.9,7
Adams,Used marijuana on 20 or more days in the past 30 days,RSE,County,Adams,2014,,,,97.4
Adams,Used marijuana every day in the past 30 days,RSE,County,Adams,2014,,,,97.4
Adams,Tried to quit smoking in the past year,RSE,County,Adams,2014,,,,65.5
Adams,Medical marijuana use in the past 30 days,RSE,County,Adams,2014,,,,97.4
Adams,Marijuana use in the past 30 days,RSE,County,Adams,2014,,,,97.4
Adams,Hookah use in the past 30 days,RSE,County,Adams,2014,,,,
Adams,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,County,Adams,2014,,,,
Adams,Ever used marijuana,RSE,County,Adams,2014,24.3,42.8,61.2,22
Adams,E-cigarette use in the past 30 days,RSE,County,Adams,2014,,,,67.8
Adams,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),RSE,County,Adams,2014,,,,
Adams,Current smokeless tobacco use,RSE,County,Adams,2014,,,,62.4
Adams,Current cigarette smoking,RSE,County,Adams,2014,,,,51.7
Adams,Current and recent smokers advised to quit smoking by a health provider,RSE,County,Adams,2014,30.2,71,100,29.3
Adams,Anyone smoked in home in the past 30 days,RSE,County,Adams,2014,,,,59.5
Adams,Used marijuana on 20 or more days in the past 30 days,Upper CL,County,Adams,2014,,,,
Adams,Used marijuana every day in the past 30 days,Upper CL,County,Adams,2014,,,,
Adams,Tried to quit smoking in the past year,Upper CL,County,Adams,2014,,,,
Adams,Medical marijuana use in the past 30 days,Upper CL,County,Adams,2014,,,,
Adams,Marijuana use in the past 30 days,Upper CL,County,Adams,2014,,,,
Adams,Hookah use in the past 30 days,Upper CL,County,Adams,2014,,,,
Adams,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,County,Adams,2014,,,,
Adams,Ever used marijuana,Upper CL,County,Adams,2014,24.3,42.8,61.2,61.2
Adams,E-cigarette use in the past 30 days,Upper CL,County,Adams,2014,,,,
Adams,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Upper CL,County,Adams,2014,,,,
Adams,Current smokeless tobacco use,Upper CL,County,Adams,2014,,,,
Adams,Current cigarette smoking,Upper CL,County,Adams,2014,,,,
Adams,Current and recent smokers advised to quit smoking by a health provider,Upper CL,County,Adams,2014,30.2,71,100,100
Adams,Anyone smoked in home in the past 30 days,Upper CL,County,Adams,2014,,,,
Adams,Used marijuana on 20 or more days in the past 30 days,Lower CL,County,Adams,2014,,,,
Adams,Used marijuana every day in the past 30 days,Lower CL,County,Adams,2014,,,,
Adams,Tried to quit smoking in the past year,Lower CL,County,Adams,2014,,,,
Adams,Medical marijuana use in the past 30 days,Lower CL,County,Adams,2014,,,,
Adams,Marijuana use in the past 30 days,Lower CL,County,Adams,2014,,,,
Adams,Hookah use in the past 30 days,Lower CL,County,Adams,2014,,,,
Adams,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,County,Adams,2014,,,,
Adams,Ever used marijuana,Lower CL,County,Adams,2014,24.3,42.8,61.2,24.3
Adams,E-cigarette use in the past 30 days,Lower CL,County,Adams,2014,,,,
Adams,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Lower CL,County,Adams,2014,,,,
Adams,Current smokeless tobacco use,Lower CL,County,Adams,2014,,,,
Adams,Current cigarette smoking,Lower CL,County,Adams,2014,,,,
Adams,Current and recent smokers advised to quit smoking by a health provider,Lower CL,County,Adams,2014,30.2,71,100,30.2
Adams,Anyone smoked in home in the past 30 days,Lower CL,County,Adams,2014,,,,
Adams,Used marijuana on 20 or more days in the past 30 days,Percent,County,Adams,2014,,,,
Adams,Used marijuana every day in the past 30 days,Percent,County,Adams,2014,,,,
Adams,Tried to quit smoking in the past year,Percent,County,Adams,2014,,,,
Adams,Medical marijuana use in the past 30 days,Percent,County,Adams,2014,,,,
Adams,Marijuana use in the past 30 days,Percent,County,Adams,2014,,,,
Adams,Hookah use in the past 30 days,Percent,County,Adams,2014,,,,
Adams,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,County,Adams,2014,,,,
Adams,Ever used marijuana,Percent,County,Adams,2014,24.3,42.8,61.2,42.8
Adams,E-cigarette use in the past 30 days,Percent,County,Adams,2014,,,,
Adams,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Percent,County,Adams,2014,,,,
Adams,Current smokeless tobacco use,Percent,County,Adams,2014,,,,
Adams,Current cigarette smoking,Percent,County,Adams,2014,,,,
Adams,Current and recent smokers advised to quit smoking by a health provider,Percent,County,Adams,2014,30.2,71,100,71
Adams,Anyone smoked in home in the past 30 days,Percent,County,Adams,2014,,,,
Asotin,Used marijuana on 20 or more days in the past 30 days,RSE,County,Asotin,2014,,,,98.1
Asotin,Used marijuana every day in the past 30 days,RSE,County,Asotin,2014,,,,98.1
Asotin,Tried to quit smoking in the past year,RSE,County,Asotin,2014,,,,62.1
Asotin,Medical marijuana use in the past 30 days,RSE,County,Asotin,2014,,,,98.1
Asotin,Marijuana use in the past 30 days,RSE,County,Asotin,2014,,,,98.1
Asotin,Hookah use in the past 30 days,RSE,County,Asotin,2014,,,,
Asotin,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,County,Asotin,2014,,,,68.8
Asotin,Ever used marijuana,RSE,County,Asotin,2014,12.6,24.2,35.7,24.3
Asotin,E-cigarette use in the past 30 days,RSE,County,Asotin,2014,,,,73.1
Asotin,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),RSE,County,Asotin,2014,,,,
Asotin,Current smokeless tobacco use,RSE,County,Asotin,2014,,,,72.9
Asotin,Current cigarette smoking,RSE,County,Asotin,2014,,,,43.7
Asotin,Current and recent smokers advised to quit smoking by a health provider,RSE,County,Asotin,2014,60.3,82.8,100,13.8
Asotin,Anyone smoked in home in the past 30 days,RSE,County,Asotin,2014,,,,40
Asotin,Used marijuana on 20 or more days in the past 30 days,Upper CL,County,Asotin,2014,,,,
Asotin,Used marijuana every day in the past 30 days,Upper CL,County,Asotin,2014,,,,
Asotin,Tried to quit smoking in the past year,Upper CL,County,Asotin,2014,,,,
Asotin,Medical marijuana use in the past 30 days,Upper CL,County,Asotin,2014,,,,
Asotin,Marijuana use in the past 30 days,Upper CL,County,Asotin,2014,,,,
Asotin,Hookah use in the past 30 days,Upper CL,County,Asotin,2014,,,,
Asotin,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,County,Asotin,2014,,,,
Asotin,Ever used marijuana,Upper CL,County,Asotin,2014,12.6,24.2,35.7,35.7
Asotin,E-cigarette use in the past 30 days,Upper CL,County,Asotin,2014,,,,
Asotin,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Upper CL,County,Asotin,2014,,,,
Asotin,Current smokeless tobacco use,Upper CL,County,Asotin,2014,,,,
Asotin,Current cigarette smoking,Upper CL,County,Asotin,2014,,,,
Asotin,Current and recent smokers advised to quit smoking by a health provider,Upper CL,County,Asotin,2014,60.3,82.8,100,100
Asotin,Anyone smoked in home in the past 30 days,Upper CL,County,Asotin,2014,,,,
Asotin,Used marijuana on 20 or more days in the past 30 days,Lower CL,County,Asotin,2014,,,,
Asotin,Used marijuana every day in the past 30 days,Lower CL,County,Asotin,2014,,,,
Asotin,Tried to quit smoking in the past year,Lower CL,County,Asotin,2014,,,,
Asotin,Medical marijuana use in the past 30 days,Lower CL,County,Asotin,2014,,,,
Asotin,Marijuana use in the past 30 days,Lower CL,County,Asotin,2014,,,,
Asotin,Hookah use in the past 30 days,Lower CL,County,Asotin,2014,,,,
Asotin,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,County,Asotin,2014,,,,
Asotin,Ever used marijuana,Lower CL,County,Asotin,2014,12.6,24.2,35.7,12.6
Asotin,E-cigarette use in the past 30 days,Lower CL,County,Asotin,2014,,,,
Asotin,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Lower CL,County,Asotin,2014,,,,
Asotin,Current smokeless tobacco use,Lower CL,County,Asotin,2014,,,,
Asotin,Current cigarette smoking,Lower CL,County,Asotin,2014,,,,
Asotin,Current and recent smokers advised to quit smoking by a health provider,Lower CL,County,Asotin,2014,60.3,82.8,100,60.3
Asotin,Anyone smoked in home in the past 30 days,Lower CL,County,Asotin,2014,,,,
Asotin,Used marijuana on 20 or more days in the past 30 days,Percent,County,Asotin,2014,,,,
Asotin,Used marijuana every day in the past 30 days,Percent,County,Asotin,2014,,,,
Asotin,Tried to quit smoking in the past year,Percent,County,Asotin,2014,,,,
Asotin,Medical marijuana use in the past 30 days,Percent,County,Asotin,2014,,,,
Asotin,Marijuana use in the past 30 days,Percent,County,Asotin,2014,,,,
Asotin,Hookah use in the past 30 days,Percent,County,Asotin,2014,,,,
Asotin,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,County,Asotin,2014,,,,
Asotin,Ever used marijuana,Percent,County,Asotin,2014,12.6,24.2,35.7,24.2
Asotin,E-cigarette use in the past 30 days,Percent,County,Asotin,2014,,,,
Asotin,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Percent,County,Asotin,2014,,,,
Asotin,Current smokeless tobacco use,Percent,County,Asotin,2014,,,,
Asotin,Current cigarette smoking,Percent,County,Asotin,2014,,,,
Asotin,Current and recent smokers advised to quit smoking by a health provider,Percent,County,Asotin,2014,60.3,82.8,100,82.8
Asotin,Anyone smoked in home in the past 30 days,Percent,County,Asotin,2014,,,,
Benton,Used marijuana on 20 or more days in the past 30 days,RSE,County,Benton,2014,,,,51.3
Benton,Used marijuana every day in the past 30 days,RSE,County,Benton,2014,,,,69.2
Benton,Tried to quit smoking in the past year,RSE,County,Benton,2014,42,63.3,84.7,17.2
Benton,Medical marijuana use in the past 30 days,RSE,County,Benton,2014,,,,99.6
Benton,Marijuana use in the past 30 days,RSE,County,Benton,2014,,,,34.8
Benton,Hookah use in the past 30 days,RSE,County,Benton,2014,,,,96.3
Benton,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,County,Benton,2014,,,,51.7
Benton,Ever used marijuana,RSE,County,Benton,2014,34.3,43.5,52.6,10.8
Benton,E-cigarette use in the past 30 days,RSE,County,Benton,2014,,,,30.8
Benton,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),RSE,County,Benton,2014,,,,51.5
Benton,Current smokeless tobacco use,RSE,County,Benton,2014,,,,45.9
Benton,Current cigarette smoking,RSE,County,Benton,2014,8.2,14.5,20.8,22.1
Benton,Current and recent smokers advised to quit smoking by a health provider,RSE,County,Benton,2014,86.5,93.5,100,3.8
Benton,Anyone smoked in home in the past 30 days,RSE,County,Benton,2014,,,,42
Benton,Used marijuana on 20 or more days in the past 30 days,Upper CL,County,Benton,2014,,,,
Benton,Used marijuana every day in the past 30 days,Upper CL,County,Benton,2014,,,,
Benton,Tried to quit smoking in the past year,Upper CL,County,Benton,2014,42,63.3,84.7,84.7
Benton,Medical marijuana use in the past 30 days,Upper CL,County,Benton,2014,,,,
Benton,Marijuana use in the past 30 days,Upper CL,County,Benton,2014,,,,
Benton,Hookah use in the past 30 days,Upper CL,County,Benton,2014,,,,
Benton,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,County,Benton,2014,,,,
Benton,Ever used marijuana,Upper CL,County,Benton,2014,34.3,43.5,52.6,52.6
Benton,E-cigarette use in the past 30 days,Upper CL,County,Benton,2014,,,,
Benton,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Upper CL,County,Benton,2014,,,,
Benton,Current smokeless tobacco use,Upper CL,County,Benton,2014,,,,
Benton,Current cigarette smoking,Upper CL,County,Benton,2014,8.2,14.5,20.8,20.8
Benton,Current and recent smokers advised to quit smoking by a health provider,Upper CL,County,Benton,2014,86.5,93.5,100,100
Benton,Anyone smoked in home in the past 30 days,Upper CL,County,Benton,2014,,,,
Benton,Used marijuana on 20 or more days in the past 30 days,Lower CL,County,Benton,2014,,,,
Benton,Used marijuana every day in the past 30 days,Lower CL,County,Benton,2014,,,,
Benton,Tried to quit smoking in the past year,Lower CL,County,Benton,2014,42,63.3,84.7,42
Benton,Medical marijuana use in the past 30 days,Lower CL,County,Benton,2014,,,,
Benton,Marijuana use in the past 30 days,Lower CL,County,Benton,2014,,,,
Benton,Hookah use in the past 30 days,Lower CL,County,Benton,2014,,,,
Benton,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,County,Benton,2014,,,,
Benton,Ever used marijuana,Lower CL,County,Benton,2014,34.3,43.5,52.6,34.3
Benton,E-cigarette use in the past 30 days,Lower CL,County,Benton,2014,,,,
Benton,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Lower CL,County,Benton,2014,,,,
Benton,Current smokeless tobacco use,Lower CL,County,Benton,2014,,,,
Benton,Current cigarette smoking,Lower CL,County,Benton,2014,8.2,14.5,20.8,8.2
Benton,Current and recent smokers advised to quit smoking by a health provider,Lower CL,County,Benton,2014,86.5,93.5,100,86.5
Benton,Anyone smoked in home in the past 30 days,Lower CL,County,Benton,2014,,,,
Benton,Used marijuana on 20 or more days in the past 30 days,Percent,County,Benton,2014,,,,
Benton,Used marijuana every day in the past 30 days,Percent,County,Benton,2014,,,,
Benton,Tried to quit smoking in the past year,Percent,County,Benton,2014,42,63.3,84.7,63.3
Benton,Medical marijuana use in the past 30 days,Percent,County,Benton,2014,,,,
Benton,Marijuana use in the past 30 days,Percent,County,Benton,2014,,,,
Benton,Hookah use in the past 30 days,Percent,County,Benton,2014,,,,
Benton,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,County,Benton,2014,,,,
Benton,Ever used marijuana,Percent,County,Benton,2014,34.3,43.5,52.6,43.5
Benton,E-cigarette use in the past 30 days,Percent,County,Benton,2014,,,,
Benton,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Percent,County,Benton,2014,,,,
Benton,Current smokeless tobacco use,Percent,County,Benton,2014,,,,
Benton,Current cigarette smoking,Percent,County,Benton,2014,8.2,14.5,20.8,14.5
Benton,Current and recent smokers advised to quit smoking by a health provider,Percent,County,Benton,2014,86.5,93.5,100,93.5
Benton,Anyone smoked in home in the past 30 days,Percent,County,Benton,2014,,,,
Better Health Together,Used marijuana on 20 or more days in the past 30 days,RSE,Accountable Communities Of Health,Better Health Together,2014,3.4,6.7,10,25
Better Health Together,Used marijuana every day in the past 30 days,RSE,Accountable Communities Of Health,Better Health Together,2014,,,,32.6
Better Health Together,Tried to quit smoking in the past year,RSE,Accountable Communities Of Health,Better Health Together,2014,51.3,62.8,74.3,9.3
Better Health Together,Medical marijuana use in the past 30 days,RSE,Accountable Communities Of Health,Better Health Together,2014,,,,34.6
Better Health Together,Marijuana use in the past 30 days,RSE,Accountable Communities Of Health,Better Health Together,2014,7.4,11.3,15.1,17.4
Better Health Together,Hookah use in the past 30 days,RSE,Accountable Communities Of Health,Better Health Together,2014,,,,48.2
Better Health Together,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Accountable Communities Of Health,Better Health Together,2014,,,,40.8
Better Health Together,Ever used marijuana,RSE,Accountable Communities Of Health,Better Health Together,2014,43.9,48.7,53.6,5.1
Better Health Together,E-cigarette use in the past 30 days,RSE,Accountable Communities Of Health,Better Health Together,2014,5.2,8.4,11.6,19.3
Better Health Together,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),RSE,Accountable Communities Of Health,Better Health Together,2014,22.3,42.2,62.2,24.1
Better Health Together,Current smokeless tobacco use,RSE,Accountable Communities Of Health,Better Health Together,2014,2.9,5.8,8.7,25.6
Better Health Together,Current cigarette smoking,RSE,Accountable Communities Of Health,Better Health Together,2014,14.6,18.7,22.8,11.1
Better Health Together,Current and recent smokers advised to quit smoking by a health provider,RSE,Accountable Communities Of Health,Better Health Together,2014,60.2,71.2,82.3,7.9
Better Health Together,Anyone smoked in home in the past 30 days,RSE,Accountable Communities Of Health,Better Health Together,2014,8.5,12.4,16.4,16.2
Better Health Together,Used marijuana on 20 or more days in the past 30 days,Upper CL,Accountable Communities Of Health,Better Health Together,2014,3.4,6.7,10,10
Better Health Together,Used marijuana every day in the past 30 days,Upper CL,Accountable Communities Of Health,Better Health Together,2014,,,,
Better Health Together,Tried to quit smoking in the past year,Upper CL,Accountable Communities Of Health,Better Health Together,2014,51.3,62.8,74.3,74.3
Better Health Together,Medical marijuana use in the past 30 days,Upper CL,Accountable Communities Of Health,Better Health Together,2014,,,,
Better Health Together,Marijuana use in the past 30 days,Upper CL,Accountable Communities Of Health,Better Health Together,2014,7.4,11.3,15.1,15.1
Better Health Together,Hookah use in the past 30 days,Upper CL,Accountable Communities Of Health,Better Health Together,2014,,,,
Better Health Together,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Accountable Communities Of Health,Better Health Together,2014,,,,
Better Health Together,Ever used marijuana,Upper CL,Accountable Communities Of Health,Better Health Together,2014,43.9,48.7,53.6,53.6
Better Health Together,E-cigarette use in the past 30 days,Upper CL,Accountable Communities Of Health,Better Health Together,2014,5.2,8.4,11.6,11.6
Better Health Together,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Upper CL,Accountable Communities Of Health,Better Health Together,2014,22.3,42.2,62.2,62.2
Better Health Together,Current smokeless tobacco use,Upper CL,Accountable Communities Of Health,Better Health Together,2014,2.9,5.8,8.7,8.7
Better Health Together,Current cigarette smoking,Upper CL,Accountable Communities Of Health,Better Health Together,2014,14.6,18.7,22.8,22.8
Better Health Together,Current and recent smokers advised to quit smoking by a health provider,Upper CL,Accountable Communities Of Health,Better Health Together,2014,60.2,71.2,82.3,82.3
Better Health Together,Anyone smoked in home in the past 30 days,Upper CL,Accountable Communities Of Health,Better Health Together,2014,8.5,12.4,16.4,16.4
Better Health Together,Used marijuana on 20 or more days in the past 30 days,Lower CL,Accountable Communities Of Health,Better Health Together,2014,3.4,6.7,10,3.4
Better Health Together,Used marijuana every day in the past 30 days,Lower CL,Accountable Communities Of Health,Better Health Together,2014,,,,
Better Health Together,Tried to quit smoking in the past year,Lower CL,Accountable Communities Of Health,Better Health Together,2014,51.3,62.8,74.3,51.3
Better Health Together,Medical marijuana use in the past 30 days,Lower CL,Accountable Communities Of Health,Better Health Together,2014,,,,
Better Health Together,Marijuana use in the past 30 days,Lower CL,Accountable Communities Of Health,Better Health Together,2014,7.4,11.3,15.1,7.4
Better Health Together,Hookah use in the past 30 days,Lower CL,Accountable Communities Of Health,Better Health Together,2014,,,,
Better Health Together,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Accountable Communities Of Health,Better Health Together,2014,,,,
Better Health Together,Ever used marijuana,Lower CL,Accountable Communities Of Health,Better Health Together,2014,43.9,48.7,53.6,43.9
Better Health Together,E-cigarette use in the past 30 days,Lower CL,Accountable Communities Of Health,Better Health Together,2014,5.2,8.4,11.6,5.2
Better Health Together,Drove within 3 hours of using marijuana within the past 12 months (includes medical users),Lower CL,Accountable Communities Of Health,Better Health Together,2014,22.3,42.2,62.2,22.3
Better Health Together,Current smokeless tobacco use,Lower CL,Accountable Communities Of Health,Better Health Together,2014,2.9,5.8,8.7,2.9
Better Health Together,Current cigarette smoking,Lower CL,Accountable Communities Of Health,Better Health Together,2014,14.6,18.7,22.8,14.6
Better Health Together,Current and recent smokers advised to quit smoking by a health provider,Lower CL,Accountable Communities Of Health,Better Health Together,2014,60.2,71.2,82.3,60.2
Better Health Together,Anyone smoked in home in the past 30 days,Lower CL,Accountable Communities Of Health,Better Health Together,2014,8.5,12.4,16.4,8.5
Better Health Together,Used marijuana on 20 or more days in the past 30 days,Percent,Accountable Communities Of Health,Better Health Together,2014,3.4,6.7,10,6.7
Better Health Together,Used marijuana every day in the past 30 days,Percent,Accountable Communities Of Health,Better Health Together,2014,,,,
Better Health Together,Tried to quit smoking in the past year,Percent,Accountable Communities Of Health,Better Health Together,2014,51.3,62.8,74.3,62.8
