Geography,Label,Measure Names,Subpop,SubPop Group,Years,Max. Lower CL,Max. Percent,Max. Upper CL,Measure Values
State,Used marijuana every day in the past 30 days,Upper CL,Race,Hispanic,2011,,,,
State,Tried to quit smoking in the past year,Upper CL,Race,Hispanic,2011,64.2,76.1,88,88
State,Marijuana use in the past 30 days,Upper CL,Race,Hispanic,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Race,Hispanic,2011,,,,
State,Ever used marijuana,Upper CL,Race,Hispanic,2011,22.6,28,33.3,33.3
State,Current smokeless tobacco use,Upper CL,Race,Hispanic,2011,,,,
State,Current cigarette smoking,Upper CL,Race,Hispanic,2011,10.2,14.2,18.3,18.3
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Race,Hispanic,2011,,,,
State,Used marijuana every day in the past 30 days,Lower CL,Race,Hispanic,2011,,,,
State,Tried to quit smoking in the past year,Lower CL,Race,Hispanic,2011,64.2,76.1,88,64.2
State,Marijuana use in the past 30 days,Lower CL,Race,Hispanic,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Race,Hispanic,2011,,,,
State,Ever used marijuana,Lower CL,Race,Hispanic,2011,22.6,28,33.3,22.6
State,Current smokeless tobacco use,Lower CL,Race,Hispanic,2011,,,,
State,Current cigarette smoking,Lower CL,Race,Hispanic,2011,10.2,14.2,18.3,10.2
State,Used marijuana on 20 or more days in the past 30 days,Percent,Race,Hispanic,2011,,,,
State,Used marijuana every day in the past 30 days,Percent,Race,Hispanic,2011,,,,
State,Tried to quit smoking in the past year,Percent,Race,Hispanic,2011,64.2,76.1,88,76.1
State,Marijuana use in the past 30 days,Percent,Race,Hispanic,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Race,Hispanic,2011,,,,
State,Ever used marijuana,Percent,Race,Hispanic,2011,22.6,28,33.3,28
State,Current smokeless tobacco use,Percent,Race,Hispanic,2011,,,,
State,Current cigarette smoking,Percent,Race,Hispanic,2011,10.2,14.2,18.3,14.2
State,Used marijuana on 20 or more days in the past 30 days,RSE,Race,Multiracial,2011,,,,38.1
State,Used marijuana every day in the past 30 days,RSE,Race,Multiracial,2011,,,,44.8
State,Tried to quit smoking in the past year,RSE,Race,Multiracial,2011,42.6,59.1,75.6,14.2
State,Marijuana use in the past 30 days,RSE,Race,Multiracial,2011,4.9,10.2,15.6,26.5
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Race,Multiracial,2011,,,,93.1
State,Ever used marijuana,RSE,Race,Multiracial,2011,50.2,58.9,67.6,7.5
State,Current smokeless tobacco use,RSE,Race,Multiracial,2011,,,,38.4
State,Current cigarette smoking,RSE,Race,Multiracial,2011,19.9,27.6,35.3,14.3
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Race,Multiracial,2011,,,,
State,Used marijuana every day in the past 30 days,Upper CL,Race,Multiracial,2011,,,,
State,Tried to quit smoking in the past year,Upper CL,Race,Multiracial,2011,42.6,59.1,75.6,75.6
State,Marijuana use in the past 30 days,Upper CL,Race,Multiracial,2011,4.9,10.2,15.6,15.6
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Race,Multiracial,2011,,,,
State,Ever used marijuana,Upper CL,Race,Multiracial,2011,50.2,58.9,67.6,67.6
State,Current smokeless tobacco use,Upper CL,Race,Multiracial,2011,,,,
State,Current cigarette smoking,Upper CL,Race,Multiracial,2011,19.9,27.6,35.3,35.3
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Race,Multiracial,2011,,,,
State,Used marijuana every day in the past 30 days,Lower CL,Race,Multiracial,2011,,,,
State,Tried to quit smoking in the past year,Lower CL,Race,Multiracial,2011,42.6,59.1,75.6,42.6
State,Marijuana use in the past 30 days,Lower CL,Race,Multiracial,2011,4.9,10.2,15.6,4.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Race,Multiracial,2011,,,,
State,Ever used marijuana,Lower CL,Race,Multiracial,2011,50.2,58.9,67.6,50.2
State,Current smokeless tobacco use,Lower CL,Race,Multiracial,2011,,,,
State,Current cigarette smoking,Lower CL,Race,Multiracial,2011,19.9,27.6,35.3,19.9
State,Used marijuana on 20 or more days in the past 30 days,Percent,Race,Multiracial,2011,,,,
State,Used marijuana every day in the past 30 days,Percent,Race,Multiracial,2011,,,,
State,Tried to quit smoking in the past year,Percent,Race,Multiracial,2011,42.6,59.1,75.6,59.1
State,Marijuana use in the past 30 days,Percent,Race,Multiracial,2011,4.9,10.2,15.6,10.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Race,Multiracial,2011,,,,
State,Ever used marijuana,Percent,Race,Multiracial,2011,50.2,58.9,67.6,58.9
State,Current smokeless tobacco use,Percent,Race,Multiracial,2011,,,,
State,Current cigarette smoking,Percent,Race,Multiracial,2011,19.9,27.6,35.3,27.6
State,Used marijuana on 20 or more days in the past 30 days,RSE,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Used marijuana every day in the past 30 days,RSE,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Tried to quit smoking in the past year,RSE,Race,Native Hawaiian or other Pacific Islander,2011,43,77.6,100,22.8
State,Marijuana use in the past 30 days,RSE,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Ever used marijuana,RSE,Race,Native Hawaiian or other Pacific Islander,2011,,,,77.5
State,Current smokeless tobacco use,RSE,Race,Native Hawaiian or other Pacific Islander,2011,,,,67
State,Current cigarette smoking,RSE,Race,Native Hawaiian or other Pacific Islander,2011,,,,49.3
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Used marijuana every day in the past 30 days,Upper CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Tried to quit smoking in the past year,Upper CL,Race,Native Hawaiian or other Pacific Islander,2011,43,77.6,100,100
State,Marijuana use in the past 30 days,Upper CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Ever used marijuana,Upper CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Current smokeless tobacco use,Upper CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Current cigarette smoking,Upper CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Used marijuana every day in the past 30 days,Lower CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Tried to quit smoking in the past year,Lower CL,Race,Native Hawaiian or other Pacific Islander,2011,43,77.6,100,43
State,Marijuana use in the past 30 days,Lower CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Ever used marijuana,Lower CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Current smokeless tobacco use,Lower CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Current cigarette smoking,Lower CL,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Used marijuana on 20 or more days in the past 30 days,Percent,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Used marijuana every day in the past 30 days,Percent,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Tried to quit smoking in the past year,Percent,Race,Native Hawaiian or other Pacific Islander,2011,43,77.6,100,77.6
State,Marijuana use in the past 30 days,Percent,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Ever used marijuana,Percent,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Current smokeless tobacco use,Percent,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Current cigarette smoking,Percent,Race,Native Hawaiian or other Pacific Islander,2011,,,,
State,Used marijuana on 20 or more days in the past 30 days,RSE,Race,Other race,2011,,,,52
State,Used marijuana every day in the past 30 days,RSE,Race,Other race,2011,,,,52
State,Tried to quit smoking in the past year,RSE,Race,Other race,2011,,,,30.8
State,Marijuana use in the past 30 days,RSE,Race,Other race,2011,,,,49.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Race,Other race,2011,,,,79.7
State,Ever used marijuana,RSE,Race,Other race,2011,29.9,46.7,63.5,18.3
State,Current smokeless tobacco use,RSE,Race,Other race,2011,,,,100.9
State,Current cigarette smoking,RSE,Race,Other race,2011,,,,35
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Race,Other race,2011,,,,
State,Used marijuana every day in the past 30 days,Upper CL,Race,Other race,2011,,,,
State,Tried to quit smoking in the past year,Upper CL,Race,Other race,2011,,,,
State,Marijuana use in the past 30 days,Upper CL,Race,Other race,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Race,Other race,2011,,,,
State,Ever used marijuana,Upper CL,Race,Other race,2011,29.9,46.7,63.5,63.5
State,Current smokeless tobacco use,Upper CL,Race,Other race,2011,,,,
State,Current cigarette smoking,Upper CL,Race,Other race,2011,,,,
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Race,Other race,2011,,,,
State,Used marijuana every day in the past 30 days,Lower CL,Race,Other race,2011,,,,
State,Tried to quit smoking in the past year,Lower CL,Race,Other race,2011,,,,
State,Marijuana use in the past 30 days,Lower CL,Race,Other race,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Race,Other race,2011,,,,
State,Ever used marijuana,Lower CL,Race,Other race,2011,29.9,46.7,63.5,29.9
State,Current smokeless tobacco use,Lower CL,Race,Other race,2011,,,,
State,Current cigarette smoking,Lower CL,Race,Other race,2011,,,,
State,Used marijuana on 20 or more days in the past 30 days,Percent,Race,Other race,2011,,,,
State,Used marijuana every day in the past 30 days,Percent,Race,Other race,2011,,,,
State,Tried to quit smoking in the past year,Percent,Race,Other race,2011,,,,
State,Marijuana use in the past 30 days,Percent,Race,Other race,2011,,,,
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Race,Other race,2011,,,,
State,Ever used marijuana,Percent,Race,Other race,2011,29.9,46.7,63.5,46.7
State,Current smokeless tobacco use,Percent,Race,Other race,2011,,,,
State,Current cigarette smoking,Percent,Race,Other race,2011,,,,
State,Used marijuana on 20 or more days in the past 30 days,RSE,Race,White,2011,2,2.7,3.3,12
State,Used marijuana every day in the past 30 days,RSE,Race,White,2011,1.3,1.9,2.4,15
State,Tried to quit smoking in the past year,RSE,Race,White,2011,54,58.1,62.2,3.6
State,Marijuana use in the past 30 days,RSE,Race,White,2011,7.1,8.3,9.4,6.9
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Race,White,2011,2,3.2,4.5,19.5
State,Ever used marijuana,RSE,Race,White,2011,47.9,49.6,51.3,1.7
State,Current smokeless tobacco use,RSE,Race,White,2011,3,3.7,4.3,9.3
State,Current cigarette smoking,RSE,Race,White,2011,16.2,17.5,18.7,3.7
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Race,White,2011,2,2.7,3.3,3.3
State,Used marijuana every day in the past 30 days,Upper CL,Race,White,2011,1.3,1.9,2.4,2.4
State,Tried to quit smoking in the past year,Upper CL,Race,White,2011,54,58.1,62.2,62.2
State,Marijuana use in the past 30 days,Upper CL,Race,White,2011,7.1,8.3,9.4,9.4
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Race,White,2011,2,3.2,4.5,4.5
State,Ever used marijuana,Upper CL,Race,White,2011,47.9,49.6,51.3,51.3
State,Current smokeless tobacco use,Upper CL,Race,White,2011,3,3.7,4.3,4.3
State,Current cigarette smoking,Upper CL,Race,White,2011,16.2,17.5,18.7,18.7
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Race,White,2011,2,2.7,3.3,2
State,Used marijuana every day in the past 30 days,Lower CL,Race,White,2011,1.3,1.9,2.4,1.3
State,Tried to quit smoking in the past year,Lower CL,Race,White,2011,54,58.1,62.2,54
State,Marijuana use in the past 30 days,Lower CL,Race,White,2011,7.1,8.3,9.4,7.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Race,White,2011,2,3.2,4.5,2
State,Ever used marijuana,Lower CL,Race,White,2011,47.9,49.6,51.3,47.9
State,Current smokeless tobacco use,Lower CL,Race,White,2011,3,3.7,4.3,3
State,Current cigarette smoking,Lower CL,Race,White,2011,16.2,17.5,18.7,16.2
State,Used marijuana on 20 or more days in the past 30 days,Percent,Race,White,2011,2,2.7,3.3,2.7
State,Used marijuana every day in the past 30 days,Percent,Race,White,2011,1.3,1.9,2.4,1.9
State,Tried to quit smoking in the past year,Percent,Race,White,2011,54,58.1,62.2,58.1
State,Marijuana use in the past 30 days,Percent,Race,White,2011,7.1,8.3,9.4,8.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Race,White,2011,2,3.2,4.5,3.2
State,Ever used marijuana,Percent,Race,White,2011,47.9,49.6,51.3,49.6
State,Current smokeless tobacco use,Percent,Race,White,2011,3,3.7,4.3,3.7
State,Current cigarette smoking,Percent,Race,White,2011,16.2,17.5,18.7,17.5
State,Used marijuana on 20 or more days in the past 30 days,RSE,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.9,3,4,17.8
State,Used marijuana every day in the past 30 days,RSE,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.1,2,2.9,22.6
State,Tried to quit smoking in the past year,RSE,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,56.8,62.2,67.7,4.5
State,Marijuana use in the past 30 days,RSE,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,8.8,10.7,12.6,9.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.5,3.4,5.3,28.4
State,Ever used marijuana,RSE,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,48.1,50.8,53.5,2.7
State,Current smokeless tobacco use,RSE,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,3.1,4.2,5.2,13
State,Current cigarette smoking,RSE,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,19.1,21.2,23.3,5
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.9,3,4,4
State,Used marijuana every day in the past 30 days,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.1,2,2.9,2.9
State,Tried to quit smoking in the past year,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,56.8,62.2,67.7,67.7
State,Marijuana use in the past 30 days,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,8.8,10.7,12.6,12.6
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.5,3.4,5.3,5.3
State,Ever used marijuana,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,48.1,50.8,53.5,53.5
State,Current smokeless tobacco use,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,3.1,4.2,5.2,5.2
State,Current cigarette smoking,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,19.1,21.2,23.3,23.3
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.9,3,4,1.9
State,Used marijuana every day in the past 30 days,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.1,2,2.9,1.1
State,Tried to quit smoking in the past year,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,56.8,62.2,67.7,56.8
State,Marijuana use in the past 30 days,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,8.8,10.7,12.6,8.8
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.5,3.4,5.3,1.5
State,Ever used marijuana,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,48.1,50.8,53.5,48.1
State,Current smokeless tobacco use,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,3.1,4.2,5.2,3.1
State,Current cigarette smoking,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,19.1,21.2,23.3,19.1
State,Used marijuana on 20 or more days in the past 30 days,Percent,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.9,3,4,3
State,Used marijuana every day in the past 30 days,Percent,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.1,2,2.9,2
State,Tried to quit smoking in the past year,Percent,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,56.8,62.2,67.7,62.2
State,Marijuana use in the past 30 days,Percent,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,8.8,10.7,12.6,10.7
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,1.5,3.4,5.3,3.4
State,Ever used marijuana,Percent,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,48.1,50.8,53.5,50.8
State,Current smokeless tobacco use,Percent,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,3.1,4.2,5.2,4.2
State,Current cigarette smoking,Percent,Saw A Doctor For Routine Checkup In Past Year,Did not have routine checkup with doctor in past 12 months,2011,19.1,21.2,23.3,21.2
State,Used marijuana on 20 or more days in the past 30 days,RSE,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.6,2.3,3,15
State,Used marijuana every day in the past 30 days,RSE,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.1,1.8,2.4,18.2
State,Tried to quit smoking in the past year,RSE,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,54.7,59.8,64.9,4.3
State,Marijuana use in the past 30 days,RSE,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,5.1,6.2,7.3,9.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.9,3.4,4.9,22.6
State,Ever used marijuana,RSE,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,42.3,44.3,46.2,2.2
State,Current smokeless tobacco use,RSE,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,2.5,3.2,3.9,11.7
State,Current cigarette smoking,RSE,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,13.2,14.6,15.9,4.7
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.6,2.3,3,3
State,Used marijuana every day in the past 30 days,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.1,1.8,2.4,2.4
State,Tried to quit smoking in the past year,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,54.7,59.8,64.9,64.9
State,Marijuana use in the past 30 days,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,5.1,6.2,7.3,7.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.9,3.4,4.9,4.9
State,Ever used marijuana,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,42.3,44.3,46.2,46.2
State,Current smokeless tobacco use,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,2.5,3.2,3.9,3.9
State,Current cigarette smoking,Upper CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,13.2,14.6,15.9,15.9
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.6,2.3,3,1.6
State,Used marijuana every day in the past 30 days,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.1,1.8,2.4,1.1
State,Tried to quit smoking in the past year,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,54.7,59.8,64.9,54.7
State,Marijuana use in the past 30 days,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,5.1,6.2,7.3,5.1
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.9,3.4,4.9,1.9
State,Ever used marijuana,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,42.3,44.3,46.2,42.3
State,Current smokeless tobacco use,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,2.5,3.2,3.9,2.5
State,Current cigarette smoking,Lower CL,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,13.2,14.6,15.9,13.2
State,Used marijuana on 20 or more days in the past 30 days,Percent,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.6,2.3,3,2.3
State,Used marijuana every day in the past 30 days,Percent,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.1,1.8,2.4,1.8
State,Tried to quit smoking in the past year,Percent,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,54.7,59.8,64.9,59.8
State,Marijuana use in the past 30 days,Percent,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,5.1,6.2,7.3,6.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,1.9,3.4,4.9,3.4
State,Ever used marijuana,Percent,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,42.3,44.3,46.2,44.3
State,Current smokeless tobacco use,Percent,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,2.5,3.2,3.9,3.2
State,Current cigarette smoking,Percent,Saw A Doctor For Routine Checkup In Past Year,Had routine checkup with doctor in past 12 months,2011,13.2,14.6,15.9,14.6
State,Used marijuana on 20 or more days in the past 30 days,RSE,Sex,Female,2011,1.7,2.5,3.3,16.3
State,Used marijuana every day in the past 30 days,RSE,Sex,Female,2011,1.1,1.8,2.5,19.9
State,Tried to quit smoking in the past year,RSE,Sex,Female,2011,54.7,59.7,64.6,4.2
State,Marijuana use in the past 30 days,RSE,Sex,Female,2011,4.8,6,7.2,10.3
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Sex,Female,2011,1.9,3.2,4.6,21.1
State,Ever used marijuana,RSE,Sex,Female,2011,39.3,41.3,43.4,2.5
State,Current smokeless tobacco use,RSE,Sex,Female,2011,0.3,0.6,1,28.4
State,Current cigarette smoking,RSE,Sex,Female,2011,14.6,16,17.5,4.6
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Sex,Female,2011,1.7,2.5,3.3,3.3
State,Used marijuana every day in the past 30 days,Upper CL,Sex,Female,2011,1.1,1.8,2.5,2.5
State,Tried to quit smoking in the past year,Upper CL,Sex,Female,2011,54.7,59.7,64.6,64.6
State,Marijuana use in the past 30 days,Upper CL,Sex,Female,2011,4.8,6,7.2,7.2
State,Had their last cigarette 6 to 12 months ago (among former smokers),Upper CL,Sex,Female,2011,1.9,3.2,4.6,4.6
State,Ever used marijuana,Upper CL,Sex,Female,2011,39.3,41.3,43.4,43.4
State,Current smokeless tobacco use,Upper CL,Sex,Female,2011,0.3,0.6,1,1
State,Current cigarette smoking,Upper CL,Sex,Female,2011,14.6,16,17.5,17.5
State,Used marijuana on 20 or more days in the past 30 days,Lower CL,Sex,Female,2011,1.7,2.5,3.3,1.7
State,Used marijuana every day in the past 30 days,Lower CL,Sex,Female,2011,1.1,1.8,2.5,1.1
State,Tried to quit smoking in the past year,Lower CL,Sex,Female,2011,54.7,59.7,64.6,54.7
State,Marijuana use in the past 30 days,Lower CL,Sex,Female,2011,4.8,6,7.2,4.8
State,Had their last cigarette 6 to 12 months ago (among former smokers),Lower CL,Sex,Female,2011,1.9,3.2,4.6,1.9
State,Ever used marijuana,Lower CL,Sex,Female,2011,39.3,41.3,43.4,39.3
State,Current smokeless tobacco use,Lower CL,Sex,Female,2011,0.3,0.6,1,0.3
State,Current cigarette smoking,Lower CL,Sex,Female,2011,14.6,16,17.5,14.6
State,Used marijuana on 20 or more days in the past 30 days,Percent,Sex,Female,2011,1.7,2.5,3.3,2.5
State,Used marijuana every day in the past 30 days,Percent,Sex,Female,2011,1.1,1.8,2.5,1.8
State,Tried to quit smoking in the past year,Percent,Sex,Female,2011,54.7,59.7,64.6,59.7
State,Marijuana use in the past 30 days,Percent,Sex,Female,2011,4.8,6,7.2,6
State,Had their last cigarette 6 to 12 months ago (among former smokers),Percent,Sex,Female,2011,1.9,3.2,4.6,3.2
State,Ever used marijuana,Percent,Sex,Female,2011,39.3,41.3,43.4,41.3
State,Current smokeless tobacco use,Percent,Sex,Female,2011,0.3,0.6,1,0.6
State,Current cigarette smoking,Percent,Sex,Female,2011,14.6,16,17.5,16
State,Used marijuana on 20 or more days in the past 30 days,RSE,Sex,Male,2011,2,2.8,3.6,14.8
State,Used marijuana every day in the past 30 days,RSE,Sex,Male,2011,1.4,2.1,2.9,18.1
State,Tried to quit smoking in the past year,RSE,Sex,Male,2011,55.7,61,66.3,4.4
State,Marijuana use in the past 30 days,RSE,Sex,Male,2011,8.3,9.8,11.3,8
State,Had their last cigarette 6 to 12 months ago (among former smokers),RSE,Sex,Male,2011,1.8,3.6,5.5,25.6
State,Ever used marijuana,RSE,Sex,Male,2011,49.6,51.9,54.3,2.3
State,Current smokeless tobacco use,RSE,Sex,Male,2011,5.4,6.5,7.6,8.8
State,Current cigarette smoking,RSE,Sex,Male,2011,16.8,18.6,20.4,4.9
State,Used marijuana on 20 or more days in the past 30 days,Upper CL,Sex,Male,2011,2,2.8,3.6,3.6
State,Used marijuana every day in the past 30 days,Upper CL,Sex,Male,2011,1.4,2.1,2.9,2.9
State,Tried to quit smoking in the past year,Upper CL,Sex,Male,2011,55.7,61,66.3,66.3
